Removed Pin From Net: NetName=+5V Pin=C7-1
Removed Pin From Net: NetName=GND Pin=C7-2
Removed Pin From Net: NetName=GND Pin=C9-2
Removed Pin From Net: NetName=GND Pin=C11-2
Removed Pin From Net: NetName=+5V Pin=D3-C
Removed Pin From Net: NetName=GND Pin=GND_TP1-X
Removed Pin From Net: NetName=GND Pin=GND_TP-X
Removed Pin From Net: NetName=GND Pin=GROUND-1
Removed Pin From Net: NetName=+5V Pin=ICSP1-2
Removed Pin From Net: NetName=GND Pin=ICSP1-6
Removed Pin From Net: NetName=+5V Pin=RN1-3
Removed Pin From Net: NetName=+5V Pin=RN2-2
Removed Pin From Net: NetName=+5V Pin=RN2-3
Removed Pin From Net: NetName=DTR Pin=RN2-4
Removed Pin From Net: NetName=GND Pin=RN2-5
Removed Pin From Net: NetName=IO0 Pin=TP_0-X
Removed Pin From Net: NetName=IO1 Pin=TP_1-X
Removed Pin From Net: NetName=IO2 Pin=TP_2-X
Removed Pin From Net: NetName=+3V3 Pin=TP_3V3-X
Removed Pin From Net: NetName=IO3 Pin=TP_3-X
Removed Pin From Net: NetName=IO4 Pin=TP_4-X
Removed Pin From Net: NetName=+5V Pin=TP_5V1-X
Removed Pin From Net: NetName=+5V Pin=TP_5V-X
Removed Pin From Net: NetName=IO5 Pin=TP_5-X
Removed Pin From Net: NetName=IO6 Pin=TP_6-X
Removed Pin From Net: NetName=IO7 Pin=TP_7-X
Removed Pin From Net: NetName=IO8 Pin=TP_8-X
Removed Pin From Net: NetName=IO9 Pin=TP_9-X
Removed Pin From Net: NetName=SS Pin=TP_10-X
Removed Pin From Net: NetName=MOSI Pin=TP_11-X
Removed Pin From Net: NetName=MISO Pin=TP_12-X
Removed Pin From Net: NetName=SCK Pin=TP_13-X
Removed Pin From Net: NetName=AD0 Pin=TP_A0-X
Removed Pin From Net: NetName=AD1 Pin=TP_A1-X
Removed Pin From Net: NetName=AD2 Pin=TP_A2-X
Removed Pin From Net: NetName=AD3 Pin=TP_A3-X
Removed Pin From Net: NetName=AD4/SDA Pin=TP_A4-X
Removed Pin From Net: NetName=AD5/SCL Pin=TP_A5-X
Removed Pin From Net: NetName=AREF Pin=TP_AREF-X
Removed Pin From Net: NetName=CMP Pin=TP_CMP-X
Removed Pin From Net: NetName=D+ Pin=TP_D+-X
Removed Pin From Net: NetName=DTR Pin=TP_DTR-X
Removed Pin From Net: NetName=D- Pin=TP_D--X
Removed Pin From Net: NetName=GATE_CMD Pin=TP_GATE-X
Removed Pin From Net: NetName=L13 Pin=TP_LCMD-X
Removed Pin From Net: NetName=N$3 Pin=TP_ONL-X
Removed Pin From Net: NetName=RESET Pin=TP_RESET-X
Removed Pin From Net: NetName=AD5/SCL Pin=TP_SCL-X
Removed Pin From Net: NetName=AD4/SDA Pin=TP_SDA-X
Removed Pin From Net: NetName=USHIELD Pin=TP_USH-X
Removed Pin From Net: NetName=VIN Pin=TP_VIN-X
Removed Pin From Net: NetName=XTAL1 Pin=TP_XT1-X
Removed Pin From Net: NetName=XTAL2 Pin=TP_XT2-X
Removed Pin From Net: NetName=GND Pin=U3-3
Removed Pin From Net: NetName=+5V Pin=U3-4
Removed Pin From Net: NetName=DTR Pin=U3-13
Removed Pin From Net: NetName=+5V Pin=U3-32
Removed Pin From Net: NetName=GND Pin=U3-33
Removed Pin From Net: NetName=GND Pin=X1-1
Removed Pin From Net: NetName=GND Pin=X1-3
Removed Pin From Net: NetName=GND Pin=X1-4
Removed Pin From Net: NetName=GND Pin=X1-5
Removed Pin From Net: NetName=GND Pin=X1-6
Removed Pin From Net: NetName=GND Pin=X1-7
Removed Pin From Net: NetName=D- Pin=X2-2
Removed Pin From Net: NetName=D+ Pin=X2-3
Removed Pin From Net: NetName=USHIELD Pin=X2-P$1
Removed Pin From Net: NetName=USHIELD Pin=X2-P$2
Change Component Comment : Designator=RESET-EN Old Comment= New Comment=SJ
Change component parameters: Designator = "AD" ("AD"); Footprint = "1X06"; UniqueID = "\RRAUEIPH" ("\RRAUEIPH")
Change component parameters (AddParameter): Name = "LibraryName"; Value = "SmartPrj"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "SymbolName_1"; Value = "C-EU"; VariantName = "[No Variations]"
Change component parameters: Designator = "C10" ("C10"); Footprint = "C0603-ROUND"; UniqueID = "\NIYARHSN" ("\NIYARHSN")
Change component parameters (AddParameter): Name = "DeviceName"; Value = "0603-RND"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "DeviceSetName"; Value = "C-EU"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "GateName_1"; Value = "G$1"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "LibraryName"; Value = "SmartPrj"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "SymbolName_1"; Value = "C-EU"; VariantName = "[No Variations]"
Change component parameters: Designator = "D1" ("D1"); Footprint = "SMB"; UniqueID = "\OFUSSBSD" ("\OFUSSBSD")
Change component parameters (AddParameter): Name = "DeviceName"; Value = "SMB"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "DeviceSetName"; Value = "DIODE-"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "GateName_1"; Value = "G$1"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "LibraryName"; Value = "diode"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "SymbolName_1"; Value = "D"; VariantName = "[No Variations]"
Change component parameters: Designator = "D2" ("D2"); Footprint = "MINIMELF"; UniqueID = "\TJCWSOCE" ("\TJCWSOCE")
Change component parameters (AddParameter): Name = "DeviceName"; Value = "MINIMELF"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "DeviceSetName"; Value = "DIODE-"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "GateName_1"; Value = "G$1"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "LibraryName"; Value = "diode"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "SymbolName_1"; Value = "D"; VariantName = "[No Variations]"
Change component parameters: Designator = "F1" ("F1"); Footprint = "L1812"; UniqueID = "\QBRELSVN" ("\QBRELSVN")
Change component parameters (AddParameter): Name = "DeviceName"; Value = "L1812"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "DeviceSetName"; Value = "L-EU"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "GateName_1"; Value = "G$1"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "LibraryName"; Value = "rcl"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "SymbolName_1"; Value = "L-EU"; VariantName = "[No Variations]"
Change component parameters: Designator = "ICSP" ("ICSP"); Footprint = "2X03"; UniqueID = "\NFHLWAYY" ("\NFHLWAYY")
Change component parameters (AddParameter): Name = "DeviceName"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "DeviceSetName"; Value = "PINHD-2X3"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "GateName_1"; Value = "A"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "LibraryName"; Value = "SmartPrj"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "SymbolName_1"; Value = "PINH2X3"; VariantName = "[No Variations]"
Change component parameters: Designator = "IOH" ("IOH"); Footprint = "1X10"; UniqueID = "\FEOVDAYK" ("\FEOVDAYK")
Change component parameters (AddParameter): Name = "DeviceName"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "DeviceSetName"; Value = "PINHD-1X10_ARD"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "GateName_1"; Value = "A"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "LibraryName"; Value = "SmartPrj"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "SymbolName_1"; Value = "PINHD10"; VariantName = "[No Variations]"
Change component parameters: Designator = "IOL" ("IOL"); Footprint = "1X08"; UniqueID = "\PNFVDDSW" ("\PNFVDDSW")
Change component parameters (AddParameter): Name = "DeviceName"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "DeviceSetName"; Value = "PINHD-1X8"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "GateName_1"; Value = "A"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "LibraryName"; Value = "SmartPrj"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "SymbolName_1"; Value = "PINHD8"; VariantName = "[No Variations]"
Change component parameters: Designator = "L" ("L"); Footprint = "CHIP-LED0805"; UniqueID = "\VPSYAWTA" ("\VPSYAWTA")
Change component parameters (AddParameter): Name = "DeviceName"; Value = "CHIP-LED0805"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "DeviceSetName"; Value = "LED"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "GateName_1"; Value = "G$1"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "LibraryName"; Value = "led"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "SymbolName_1"; Value = "LED"; VariantName = "[No Variations]"
Change component parameters: Designator = "L1" ("L1"); Footprint = "0805"; UniqueID = "\ULKNWMRQ" ("\ULKNWMRQ")
Change component parameters (AddParameter): Name = "DeviceName"; Value = "_0805"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "DeviceSetName"; Value = "WE-CBF"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "GateName_1"; Value = "G$1"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "LibraryName"; Value = "wuerth-elektronik"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "SymbolName_1"; Value = "L"; VariantName = "[No Variations]"
Change component parameters: Designator = "ON" ("ON"); Footprint = "CHIP-LED0805"; UniqueID = "\JPOWWXXY" ("\JPOWWXXY")
Change component parameters (AddParameter): Name = "DeviceName"; Value = "CHIP-LED0805"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "DeviceSetName"; Value = "LED"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "GateName_1"; Value = "G$1"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "LibraryName"; Value = "led"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "SymbolName_1"; Value = "LED"; VariantName = "[No Variations]"
Change component parameters: Designator = "POWER" ("POWER"); Footprint = "1X08"; UniqueID = "\BSWXOBML" ("\BSWXOBML")
Change component parameters (AddParameter): Name = "DeviceName"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "DeviceSetName"; Value = "PINHD-1X8"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "GateName_1"; Value = "A"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "LibraryName"; Value = "SmartPrj"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "SymbolName_1"; Value = "PINHD8"; VariantName = "[No Variations]"
Change component parameters: Designator = "R2" ("R2"); Footprint = "R0603-ROUND"; UniqueID = "\CUGEXSBO" ("\CUGEXSBO")
Change component parameters (AddParameter): Name = "DeviceName"; Value = "R0603"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "DeviceSetName"; Value = "R-EU_"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "GateName_1"; Value = "G$1"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "LibraryName"; Value = "SmartPrj"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "SymbolName_1"; Value = "R-EU"; VariantName = "[No Variations]"
Change component parameters: Designator = "RESET" ("RESET"); Footprint = "TS42"; UniqueID = "\NXACXKGM" ("\NXACXKGM")
Change component parameters (AddParameter): Name = "DeviceName"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "DeviceSetName"; Value = "TS42"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "GateName_1"; Value = "G$1"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "LibraryName"; Value = "SmartPrj"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "SymbolName_1"; Value = "ST-MOD_V1.4_TS42"; VariantName = "[No Variations]"
Change component parameters: Designator = "RESET-EN" ("RESET-EN"); Footprint = "SJ"; UniqueID = "\WFRIEVDH" ("\WFRIEVDH")
Change component parameters (AddParameter): Name = "DeviceName"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "DeviceSetName"; Value = "SJ"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "GateName_1"; Value = "1"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "LibraryName"; Value = "jumper"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "SymbolName_1"; Value = "SJ"; VariantName = "[No Variations]"
Change component parameters: Designator = "RX" ("RX"); Footprint = "CHIP-LED0805"; UniqueID = "\ASCNVWHN" ("\ASCNVWHN")
Change component parameters (AddParameter): Name = "DeviceName"; Value = "CHIP-LED0805"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "DeviceSetName"; Value = "LED"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "GateName_1"; Value = "G$1"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "LibraryName"; Value = "led"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "SymbolName_1"; Value = "LED"; VariantName = "[No Variations]"
Change component parameters: Designator = "T1" ("T1"); Footprint = "SOT-23"; UniqueID = "\EDFGOCMT" ("\EDFGOCMT")
Change component parameters (AddParameter): Name = "DeviceName"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "DeviceSetName"; Value = "PMOSSOT23"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "GateName_1"; Value = "A"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "LibraryName"; Value = "zetex"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "SymbolName_1"; Value = "P_MOSFET"; VariantName = "[No Variations]"
Change component parameters: Designator = "TX" ("TX"); Footprint = "CHIP-LED0805"; UniqueID = "\BBVFRPDX" ("\BBVFRPDX")
Change component parameters (AddParameter): Name = "DeviceName"; Value = "CHIP-LED0805"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "DeviceSetName"; Value = "LED"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "GateName_1"; Value = "G$1"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "LibraryName"; Value = "led"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "SymbolName_1"; Value = "LED"; VariantName = "[No Variations]"
Change component parameters: Designator = "U1" ("U1"); Footprint = "SOT223"; UniqueID = "\UGVXXTCR" ("\UGVXXTCR")
Change component parameters (AddParameter): Name = "DeviceName"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "DeviceSetName"; Value = "MC33269ST*"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "GateName_1"; Value = "G$1"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "LibraryName"; Value = "linear"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "SymbolName_1"; Value = "VREG-O2"; VariantName = "[No Variations]"
Change component parameters: Designator = "U2" ("U2"); Footprint = "SOT23-DBV"; UniqueID = "\SHQRSKNX" ("\SHQRSKNX")
Change component parameters (AddParameter): Name = "DeviceName"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "DeviceSetName"; Value = "LP2985-XXDBVR"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "GateName_1"; Value = "G$1"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "LibraryName"; Value = "SmartPrj"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "SymbolName_1"; Value = "LP2985-XXDBVR"; VariantName = "[No Variations]"
Change component parameters: Designator = "Y2" ("Y2"); Footprint = "RESONATOR"; UniqueID = "\HFSWRUAM" ("\HFSWRUAM")
Change component parameters (AddParameter): Name = "DeviceName"; Value = "MU"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "DeviceSetName"; Value = "RESONATOR"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "GateName_1"; Value = "G$1"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "LibraryName"; Value = "SmartPrj"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "SymbolName_1"; Value = "RESONATOR"; VariantName = "[No Variations]"
Change component parameters: Designator = "Z1" ("Z1"); Footprint = "CT/CN0603"; UniqueID = "\AKQMOOXN" ("\AKQMOOXN")
Change component parameters (AddParameter): Name = "DeviceName"; Value = "CN0603"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "DeviceSetName"; Value = "VARISTOR"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "GateName_1"; Value = "G$1"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "LibraryName"; Value = "varistor"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "SymbolName_1"; Value = "VARISTOR"; VariantName = "[No Variations]"
Change component parameters: Designator = "Z2" ("Z2"); Footprint = "CT/CN0603"; UniqueID = "\NPYRBBGK" ("\NPYRBBGK")
Change component parameters (AddParameter): Name = "DeviceName"; Value = "CN0603"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "DeviceSetName"; Value = "VARISTOR"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "GateName_1"; Value = "G$1"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "LibraryName"; Value = "varistor"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "SymbolName_1"; Value = "VARISTOR"; VariantName = "[No Variations]"
Change component parameters: Designator = "ZU4" ("ZU4"); Footprint = "DIL28-3"; UniqueID = "\FVWUMWFR" ("\FVWUMWFR")
Change component parameters (AddParameter): Name = "DeviceName"; Value = "PU"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "DeviceSetName"; Value = "ATMEGA328P-"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "GateName_1"; Value = "G$1"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "LibraryName"; Value = "SmartPrj"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "SymbolName_1"; Value = "20-I/O-2"; VariantName = "[No Variations]"
Change component parameters: Designator = "PC1" ("PC1"); Footprint = "PANASONIC_D"; UniqueID = "\NXYVJOHM" ("\NXYVJOHM")
Change component parameters (AddParameter): Name = "+"; Value = "+"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "DeviceName"; Value = "D"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "DeviceSetName"; Value = "CPOL-EU"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "GateName_1"; Value = "G$1"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "LibraryName"; Value = "rcl"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "SymbolName_1"; Value = "CPOL"; VariantName = "[No Variations]"
Change component parameters: Designator = "PC2" ("PC2"); Footprint = "PANASONIC_D"; UniqueID = "\WNXKBSTX" ("\WNXKBSTX")
Change component parameters (AddParameter): Name = "+"; Value = "+"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "DeviceName"; Value = "D"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "DeviceSetName"; Value = "CPOL-EU"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "GateName_1"; Value = "G$1"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "LibraryName"; Value = "rcl"; VariantName = "[No Variations]"
